Article_ID,Original_Identifier,Title,Extracted_Year,Extracted_Author,Title_Length,Total_Codes_Applied,Number_of_Codes,Codes_Applied,Code_Frequencies,Code_A : Academic Success,Code_B : Access to UREs,Code_C : COVID-19,Code_D : Discipline,Code_E : Social Sciences and or Humanities,Code_F : STEM,Code_G : Experiences and Outcomes of URE,Code_H : Academic Success,Code_I : Awards,Code_J : GPA,Code_K : Graduation,Code_L : Persistence and Retention,Code_M : Publications,Code_N : Transfer,Code_O : Access to UREs,Code_P : Application Experiences,Code_Q : Barriers to URE,Code_R : Share of URM Students,Code_S : General Perceptions and Experiences,Code_T : Experiences,Code_U : Program Expectations,Code_V : Satisfaction,Code_W : Graduate School and Career,Code_X : Aspirations OR Expectations related to attending Graduate School,Code_Y : Career Readiness,Code_Z : Earnings,Code_AA : Employment,Code_AB : Enrollment in a Graduate Program,Code_AC : Future or Long-Term Planning,Code_AD : Identity Development,Code_AE : Individual Identity Development,Code_AF : Professional Identity Development,Code_AG : Non-Cognitive Skills,Code_AH : Communication,Code_AI : Critical Thinking,Code_AJ : General Self-Efficacy OR Research Self-Efficacy OR Confidence,Code_AK : Leadership,Code_AL : Resilience and Perseverance,Code_AM : Teamwork and Collaboration and Interpersonal Skills,Code_AN : Technical Skills,Code_AO : Time Management and Organization,Code_AP : Use of Mentorship and Campus Supports,Code_AQ : Faculty,Code_AR : Peer,Code_AS : Well-being,Code_AT : Anxiety,Code_AU : Well-being and Mental Health,Code_AV : FLAG,Code_AW : General Perceptions and Experiences,Code_AX : General Perceptions.Experiences,Code_AY : Graduate School and Career,Code_AZ : Identity Development,Code_BA : Methodology,Code_BB : Mixed or Multi-Methods,Code_BC : Qualitative,Code_BD : Quantitative,Code_BE : Modality,Code_BF : In-Person Program,Code_BG : Mixed-Mode Program,Code_BH : Not Specified,Code_BI : Online Program,Code_BJ : Negative,Code_BK : Negative experience or outcome,Code_BL : Non-cognitive skills,Code_BM : Primary Institutional Context,Code_BN : 4-Year University,Code_BO : Community College,Code_BP : Minority Serving Institution,Code_BQ : Multi-institutional,Code_BR : Undefined,Code_BS : Program type,Code_BT : Course-Based Program,Code_BU : Individual Apprenticeship or Assistantship with Faculty,Code_BV : Mixed modality,Code_BW : Not Specified,Code_BX : Summer-Based Program,Code_BY : Sense of belonging,Code_BZ : Underrepresented,Code_CA : Underrepresented Group,Code_CB : Use of Mentorship and Campus Supports,Code_CC : Well-being
101,101 : Does exposure to research experiences have different learning outcomes than prior exposure to lab techniques in non‐research settings~,Does exposure to research experiences have different learning outcomes than prior exposure to lab techniques in non‐research settings~,,101,140,7,7,"C : COVID-19, F : STEM, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BW : Not Specified","C : COVID-19(1), F : STEM(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BW : Not Specified(1)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
102,102 : Does independent research with a faculty member enhance four-year graduation and graduate~professional degree plans~ Convergent results with different analytical methods.,Does independent research with a faculty member enhance four-year graduation and graduate~professional degree plans~ Convergent results with different analytical methods.,,102,176,7,7,"E : Social Sciences and or Humanities, F : STEM, BD : Quantitative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BU : Individual Apprenticeship or Assistantship with Faculty","E : Social Sciences and or Humanities(1), F : STEM(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BU : Individual Apprenticeship or Assistantship with Faculty(1)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
103,103 : Does It Matter if I Call It a CURE~ Identity Development in Online Entrepreneurship Coursework,Does It Matter if I Call It a CURE~ Identity Development in Online Entrepreneurship Coursework,,103,100,8,8,"C : COVID-19, E : Social Sciences and or Humanities, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BP : Minority Serving Institution, BS : Program type, BT : Course-Based Program","C : COVID-19(1), E : Social Sciences and or Humanities(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BP : Minority Serving Institution(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
104,104 : Early undergraduate research experiences lead to similar learning gains for STEM and Non-STEM undergraduates.,Early undergraduate research experiences lead to similar learning gains for STEM and Non-STEM undergraduates.,,104,115,7,7,"E : Social Sciences and or Humanities, F : STEM, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BX : Summer-Based Program","E : Social Sciences and or Humanities(1), F : STEM(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BX : Summer-Based Program(1)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
105,105 : Early year undergraduate researchers' reflections on the values and perceived costs of their research experience.,Early year undergraduate researchers' reflections on the values and perceived costs of their research experience.,,105,119,7,7,"F : STEM, BC : Qualitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BU : Individual Apprenticeship or Assistantship with Faculty, BZ : Underrepresented","F : STEM(1), BC : Qualitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BU : Individual Apprenticeship or Assistantship with Faculty(1), BZ : Underrepresented(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
106,106 : Effects of an Undergraduate Research Experience on Pre-Service Teachers' Perceptions.,Effects of an Undergraduate Research Experience on Pre-Service Teachers' Perceptions.,,106,91,6,6,"E : Social Sciences and or Humanities, BC : Qualitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program","E : Social Sciences and or Humanities(1), BC : Qualitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
107,"107 : Effects of Discovery, Iteration, and Collaboration in Laboratory Courses on Undergraduates' Research Career Intentions Fully Mediated by Student Ownership","Effects of Discovery, Iteration, and Collaboration in Laboratory Courses on Undergraduates' Research Career Intentions Fully Mediated by Student Ownership",,107,160,6,6,"F : STEM, BD : Quantitative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BT : Course-Based Program","F : STEM(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
108,108 : Effects of gender concordance in mentoring relationships on summer research experience outcomes for undergraduate students.,Effects of gender concordance in mentoring relationships on summer research experience outcomes for undergraduate students.,,108,129,7,7,"F : STEM, BD : Quantitative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BX : Summer-Based Program, BZ : Underrepresented","F : STEM(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BX : Summer-Based Program(1), BZ : Underrepresented(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
109,109 : Effects of mentoring relationship heterogeneity on student outcomes in summer undergraduate research.,Effects of mentoring relationship heterogeneity on student outcomes in summer undergraduate research.,,109,107,8,8,"F : STEM, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BO : Community College, BS : Program type, BX : Summer-Based Program, BZ : Underrepresented","F : STEM(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BO : Community College(1), BS : Program type(1), BX : Summer-Based Program(1), BZ : Underrepresented(1)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
110,110 : Engaging novice researchers in the process and culture of science using a 'Pass-the-Problem' case strategy.,Engaging novice researchers in the process and culture of science using a 'Pass-the-Problem' case strategy.,,110,113,9,9,"F : STEM, G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, AV : FLAG, BC : Qualitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BX : Summer-Based Program","F : STEM(1), G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), AV : FLAG(1), BC : Qualitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BX : Summer-Based Program(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
111,111 : Engaging Students With Computing And Climate Change Through A Course In Scientific Computing.,Engaging Students With Computing And Climate Change Through A Course In Scientific Computing.,,111,99,9,9,"F : STEM, G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, AG : Non-Cognitive Skills, BD : Quantitative, BM : Primary Institutional Context, BO : Community College, BS : Program type, BT : Course-Based Program","F : STEM(1), G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), AG : Non-Cognitive Skills(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BO : Community College(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
112,112 : Engaging Students~ An Authentic Undergraduate Research Experience,Engaging Students~ An Authentic Undergraduate Research Experience,,112,71,9,9,"E : Social Sciences and or Humanities, G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, AG : Non-Cognitive Skills, BB : Mixed or Multi-Methods, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program","E : Social Sciences and or Humanities(1), G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), AG : Non-Cognitive Skills(1), BB : Mixed or Multi-Methods(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
113,113 : Engaging Two-Year College Students in Geoscience~ Summer Pre-REU Internships and Professional Development to Prepare Students for Participation in Research,Engaging Two-Year College Students in Geoscience~ Summer Pre-REU Internships and Professional Development to Prepare Students for Participation in Research,,113,161,9,9,"F : STEM, G : Experiences and Outcomes of URE, W : Graduate School and Career, AG : Non-Cognitive Skills, BB : Mixed or Multi-Methods, BM : Primary Institutional Context, BO : Community College, BS : Program type, BX : Summer-Based Program","F : STEM(1), G : Experiences and Outcomes of URE(1), W : Graduate School and Career(1), AG : Non-Cognitive Skills(1), BB : Mixed or Multi-Methods(1), BM : Primary Institutional Context(1), BO : Community College(1), BS : Program type(1), BX : Summer-Based Program(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
114,"114 : Engineering Students' Beliefs About Research~ Sex Differences, Personality, and Career Plans.","Engineering Students' Beliefs About Research~ Sex Differences, Personality, and Career Plans.",,114,99,10,10,"F : STEM, G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, W : Graduate School and Career, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BW : Not Specified, CA : Underrepresented Group","F : STEM(1), G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), W : Graduate School and Career(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BW : Not Specified(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
115,115 : Engineering Students' Epistemic Cognition in a Research Environment.,Engineering Students' Epistemic Cognition in a Research Environment.,,115,74,4,2,"G : Experiences and Outcomes of URE, AG : Non-Cognitive Skills","G : Experiences and Outcomes of URE(2), AG : Non-Cognitive Skills(2)",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,116 : Establishing a STEM Summer Research Program for Underrepresented Minority Students.,Establishing a STEM Summer Research Program for Underrepresented Minority Students.,,116,89,15,15,"F : STEM, G : Experiences and Outcomes of URE, O : Access to UREs, S : General Perceptions and Experiences, W : Graduate School and Career, AD : Identity Development, AP : Use of Mentorship and Campus Supports, BB : Mixed or Multi-Methods, BJ : Negative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BX : Summer-Based Program, BZ : Underrepresented, CA : Underrepresented Group","F : STEM(1), G : Experiences and Outcomes of URE(1), O : Access to UREs(1), S : General Perceptions and Experiences(1), W : Graduate School and Career(1), AD : Identity Development(1), AP : Use of Mentorship and Campus Supports(1), BB : Mixed or Multi-Methods(1), BJ : Negative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BX : Summer-Based Program(1), BZ : Underrepresented(1), CA : Underrepresented Group(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
117,117 : Establishing the Benefits of Research Experiences for Undergraduates in the Sciences~ First Findings from a Three-Year Study.,Establishing the Benefits of Research Experiences for Undergraduates in the Sciences~ First Findings from a Three-Year Study.,,117,131,13,12,"F : STEM, G : Experiences and Outcomes of URE, W : Graduate School and Career, AD : Identity Development, AG : Non-Cognitive Skills, AP : Use of Mentorship and Campus Supports, BC : Qualitative, BJ : Negative, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BU : Individual Apprenticeship or Assistantship with Faculty","F : STEM(1), G : Experiences and Outcomes of URE(1), W : Graduate School and Career(1), AD : Identity Development(1), AG : Non-Cognitive Skills(1), AP : Use of Mentorship and Campus Supports(1), BC : Qualitative(1), BJ : Negative(2), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BU : Individual Apprenticeship or Assistantship with Faculty(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
118,118 : Evaluating a Summer Undergraduate Research Program~ Measuring Student Outcomes and Program Impact.,Evaluating a Summer Undergraduate Research Program~ Measuring Student Outcomes and Program Impact.,,118,104,13,10,"E : Social Sciences and or Humanities, F : STEM, G : Experiences and Outcomes of URE, AG : Non-Cognitive Skills, AP : Use of Mentorship and Campus Supports, BB : Mixed or Multi-Methods, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BX : Summer-Based Program","E : Social Sciences and or Humanities(1), F : STEM(1), G : Experiences and Outcomes of URE(2), AG : Non-Cognitive Skills(2), AP : Use of Mentorship and Campus Supports(2), BB : Mixed or Multi-Methods(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BX : Summer-Based Program(1)",0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
119,119 : Evaluating Research Self-Efficacy in Undergraduate Students~ Experience Matters.,Evaluating Research Self-Efficacy in Undergraduate Students~ Experience Matters.,,119,86,13,13,"E : Social Sciences and or Humanities, F : STEM, G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, AG : Non-Cognitive Skills, BB : Mixed or Multi-Methods, BM : Primary Institutional Context, BN : 4-Year University, BP : Minority Serving Institution, BS : Program type, BV : Mixed modality, BZ : Underrepresented, CA : Underrepresented Group","E : Social Sciences and or Humanities(1), F : STEM(1), G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), AG : Non-Cognitive Skills(1), BB : Mixed or Multi-Methods(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BP : Minority Serving Institution(1), BS : Program type(1), BV : Mixed modality(1), BZ : Underrepresented(1), CA : Underrepresented Group(1)",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
120,120 : Evaluation of a BSW Research Experience~ Improving Student Research Competency.,Evaluation of a BSW Research Experience~ Improving Student Research Competency.,,120,85,10,10,"E : Social Sciences and or Humanities, G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, AG : Non-Cognitive Skills, AP : Use of Mentorship and Campus Supports, BB : Mixed or Multi-Methods, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program","E : Social Sciences and or Humanities(1), G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), AG : Non-Cognitive Skills(1), AP : Use of Mentorship and Campus Supports(1), BB : Mixed or Multi-Methods(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
121,121 : Evaluation of an undergraduate research experience~ perceptions of undergraduate interns and their faculty mentors.,Evaluation of an undergraduate research experience~ perceptions of undergraduate interns and their faculty mentors.,,121,121,9,9,"F : STEM, G : Experiences and Outcomes of URE, AG : Non-Cognitive Skills, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program, BX : Summer-Based Program","F : STEM(1), G : Experiences and Outcomes of URE(1), AG : Non-Cognitive Skills(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1), BX : Summer-Based Program(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
122,122 : Evaluation of the Impact of the NWC REU Program Compared with Other Undergraduate Research Experiences.,Evaluation of the Impact of the NWC REU Program Compared with Other Undergraduate Research Experiences.,,122,109,9,9,"F : STEM, G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, W : Graduate School and Career, BB : Mixed or Multi-Methods, BM : Primary Institutional Context, BQ : Multi-institutional, BS : Program type, BX : Summer-Based Program","F : STEM(1), G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), W : Graduate School and Career(1), BB : Mixed or Multi-Methods(1), BM : Primary Institutional Context(1), BQ : Multi-institutional(1), BS : Program type(1), BX : Summer-Based Program(1)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
123,123 : Evaluation of the Research Experiences for Undergraduates (REU) Sites Program.,Evaluation of the Research Experiences for Undergraduates (REU) Sites Program.,,123,84,5,5,"G : Experiences and Outcomes of URE, O : Access to UREs, W : Graduate School and Career, AP : Use of Mentorship and Campus Supports, CA : Underrepresented Group","G : Experiences and Outcomes of URE(1), O : Access to UREs(1), W : Graduate School and Career(1), AP : Use of Mentorship and Campus Supports(1), CA : Underrepresented Group(1)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,124 : Evidence in Support of Removing Boundaries to Undergraduate Research Experience,Evidence in Support of Removing Boundaries to Undergraduate Research Experience,,124,85,11,11,"E : Social Sciences and or Humanities, F : STEM, G : Experiences and Outcomes of URE, H : Academic Success, O : Access to UREs, AV : FLAG, BD : Quantitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BT : Course-Based Program","E : Social Sciences and or Humanities(1), F : STEM(1), G : Experiences and Outcomes of URE(1), H : Academic Success(1), O : Access to UREs(1), AV : FLAG(1), BD : Quantitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BT : Course-Based Program(1)",0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
125,125 : Examining Perspectives of Faculty and Students Engaging in Undergraduate Research.,Examining Perspectives of Faculty and Students Engaging in Undergraduate Research.,,125,88,9,9,"E : Social Sciences and or Humanities, G : Experiences and Outcomes of URE, S : General Perceptions and Experiences, AP : Use of Mentorship and Campus Supports, BC : Qualitative, BM : Primary Institutional Context, BN : 4-Year University, BS : Program type, BX : Summer-Based Program","E : Social Sciences and or Humanities(1), G : Experiences and Outcomes of URE(1), S : General Perceptions and Experiences(1), AP : Use of Mentorship and Campus Supports(1), BC : Qualitative(1), BM : Primary Institutional Context(1), BN : 4-Year University(1), BS : Program type(1), BX : Summer-Based Program(1)",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
